Address_ID|Ent_ID|Address|City|stateProvince|Country|PostalCode|Remarks|NameSource
10880497|7275316|||Sidi Bouzid Governorate|Tunisia|||
11403056|1543074|19, Vavilova st.|Moscow||Russia|117997||
11405632|8166583||||Syria|||
11405715|8166683||||Syria|||
11405754|8166785||||Syria|||
11405800|8166990||||Syria|||
11405840|8166985||||Syria|||
11405874|8166690||||Syria|||
11405968|8166885||||Syria|||
11406030|8166983||||Syria|||
10845480|7234597||Tumakuru|Karnataka|India|||
11307592|7370135|Panigada Street, No. 4|Lecco|Lombardy|Italy|23900||
12248630|5958742|Gaziantep H-Type Prison|||Turkey|||
12249785|7790394|||Khuzestan Province|Iran|||
13203344|9912067||al-Qa’im||Iraq|||
13203345|9912067||Ramadi||Iraq|||
13203380|9912067||||Turkey|||
11379805|1675091|650 Fifth Avenue,|New York||United States|10019||
11379806|1675091|Karim Khan Zand St,|Tehran City|Tehran Province|Iran|||
11387319|7201271||Medellín|Antioquia|Colombia|||
11847239|8625012|Calle 39 A No.18 - 29|Montería|Córdoba|Colombia|||
12354754|9092285|9 Bolyshaya Tatarskaya Str|Moscow||Russia|115184||
13270297|10017355||||Colombia|||
10801211|7179886|Celovška cesta 150|Ljubljana||Slovenia|1000||
10807529|2387945||||Iraq|||
11718541|8480377||Miami|Florida|United States|||
12710608|9459900|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1050-A||
13170279|1869298||||Syria|||
13170304|9912067||||Belgium|||
13170305|9912067||Baghdad|Baghdad Governorate|Iraq|||
13170306|9912067||Samsun|Samsun Province|Turkey|||
171561|1869298||Tehran|Tehran Province|Iran|||
182329|1661296||||Philippines|||SECO
184383|655072||Gisenyi||Rwanda |||UN-SC-1533
184419|2015791|Seoul Street|Tehran|Tehran Province|Iran|||
225022253|225093765|Poseidonos 1|Egkomi, Nicosia||Cyprus|2406||
225026344|225101453|Büyükdere Cad. No:141|Istanbul|Istanbul|Turkey|34394||
225026346|225101453|Buyukdere Caddesi, No:106|Istanbul|Istanbul|Turkey|34394||
225026348|225101453|Buyukdere Caddesi, 141|Istanbul|Istanbul|Turkey|34394||
387713|1392732|Ardoyne Road||Northern Ireland|United Kingdom|||Website
387719|1392730|Arosa Crescent|Belfast|Northern Ireland|United Kingdom|||Website
10717962|5837127||Abu Dhabi|Emirate of Abu Dhabi|United Arab Emirates|||
11162004|7639099|Kilometro 3 Acacias Villavicencio|Acacías|Meta|Colombia|||
11749884|8511255||Montería|Córdoba|Colombia|||
13287647|7201699|29, Vereyskaya st.|Moscow||Russia|121357||
13287855|10033561||Jaffna|Northern Province|Sri Lanka|||
13287856|10033561|Light House Avenue|Jaffna|Northern Province|Sri Lanka|||
13300131|10049507||||China|||
225004156|225042372|Al-Mohafazeh Square|Damascus|Damascus Governorate|Syria|||
225004157|225042372|Social Insurance Building|Damascus|Damascus Governorate|Syria|||
225004158|225042372||||Syria|||
225004609|225059939|Arch. Makarioy III, 2-4|Nicosia|Nicosia District|Cyprus|1065||
225004618|225059969|Büyükdere Cad. No:141 K:22 34394|Istanbul|Istanbul|Turkey|||
225004783|225060390|Rákóczi út 7|Budapest||Hungary|1088||
11816545|7151999||Fleury-Mérogis|Île-de-France|France|||
12269336|575290||Beirut|Beirut|Lebanon|||
12772719|5729267|19, Vavilova st.|Moscow||Russia|117997||
225004710|225000547||||Iran|||
225004798|225060409|12/1 Dostyk Street, VPZ|Astana||Kazakhstan|010000||
225004804|225060416|4, per. Romanov, apt. 2|Moscow||Russia|125009||
11316765|1867351||Kandahar|Kandahar Province|Afghanistan|||
11823411|38573||||Afghanistan|||
11829447|5683345|33NE 4th Street|Miami|Florida|United States|33132||
11829495|5683345||Acandi|Choco|Colombia|||
12278738|9044487|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
12278739|9044487|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
12278740|9044487|BANK EGHTESAD NOVIN, HAFT-E-TIR BR, 263 MAANI ALLEY|TEHRAN|TEHRAN|Iran|1573933651||
13231735|5447397|Carrera 7 No. 8-68|Bogotá|Cundinamarca|Colombia|111711||
225026345|225101454|Büyükdere Cad. No:141|Istanbul|Istanbul|Turkey|34394||
225026347|225101454|Buyukdere Caddesi, No:106|Istanbul|Istanbul|Turkey|34394||
225026349|225101454|Buyukdere Caddesi, 141|Istanbul|Istanbul|Turkey|34394||
385760|3743737||Gao||Mali|||SECO
385761|3743737||Tabankort||Mali|||
385762|3743737||In Khalil||Mali|||
385763|3743737||Al Moustarat||Mali|||
11757501|40971|9, Akademika Sakharova av.|Moscow|Moscow Oblast|Russia|107078||
11757502|40971|16, Nametkina st.|Moscow|Moscow Oblast|Russia|117420||
11757503|40971|55, Plushchikha st.|Moscow|Moscow Oblast|Russia|119121||
11757504|40971|10, Arbat st.|Moscow|Moscow Oblast|Russia|119002||
12228324|8991167||||China|||
12228350|8991185||||Syria|||
13283209|10029429|Avenida Federico Lacroze 2352||Ciudad Autónoma de Buenos Aires|Argentina|||
13288334|10033534||Vavuniya District|Northern Province|Sri Lanka|||
13300619|10049935||||China|||
225000905|225003872|No. 2 Shafagh Street|Tehran City|Tehran Province|Iran|1466956491||
225000906|225003872||Caracas|Capital District|Venezuela|||
225002248|225003872|Grazjan Road 5 km,  Exclusive Road|Bushehr|Bushehr Province|Iran|75179197793||
225002249|225003872|Shahid Kalantari Road 24 km|Urmia City|West Azerbaijan Province|Iran|4851758674||
225003758|225022681|6, Mulyavina blvd.|Minsk||Belarus|220005||
225004584|225059899|5, 1st Derbenevskiy lane|Moscow||Russia|115114||
225004619|225059967|Uspenskaya St., 5|Krasnogorsk|Moscow region|Russia|143409||
225004797|225060385|52, Kosmodamianskaya emb., bld.2|Moscow||Russia|115054||
522799|2015783|North Khaje Nasir Street|Tehran|Tehran Province|Iran|||
12278783|9044529|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
12278784|9044529|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
12278785|9044529|BANK EGHTESAD NOVIN BANDAR ABBAS BR, BETWEEN MORADI CROSSROAD AND QODS SQR|BANDAR ABBAS|BANDAR ABBAS|Iran|7917100000||
12774645|7645829||Schaerbeek|Brussels-Capital Region|Belgium|||
12782470|9531465||Al Zahrani||Lebanon|||
12782471|9531465||Najaf||Iraq|||
12782861|9531865||||Israel|||
225021733|225093368|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021780|225093632|Tverskaya-Yamskaya Street 1-Ya|Moscow|Moscow|Russia|127006||
225021801|225093382|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021832|225093275|Baturinskaya St., 13-1|Rostov-on-Don|Rostov Region|Russia|344004||
225021877|225093332|OOO NPO Mostovik base|Goryachiy Klyuch Village|Omsk Region, Omsk Area|Russia|644505||
225022096|225093575|Usachyeva St., 33|Moscow||Russia|119048||
225022144|225093625|Sadovaya St., 12/23|St. Petersburg||Russia|191011||
225026476|225101999|No 70, Yasaman Str|Tehran|Tehran Province|Iran|||
225026479|225101999|Pasadaran Av.|Tehran|Tehran Province|Iran|||
225026499|225063652|14-1 Novaya Bsamannaya Street|Moscow||Russia|107078||
225026502|225063652|17 Krasnoarmeysky Avenue|Tula|Tula Region|Russia|300041||
10716662|5528956||||Syria|||
10716663|5528956||Aleppo|Aleppo|Syria|||
12229442|8310151|Xiao Ying Rd|Chao Yang District|Beijing|China|||
12229443|8310151|2-16 Fa Yuen Street|Kowloon||Hong Kong|||
12730561|9478387|||Farah Province|Afghanistan|||
12730589|9478337||Birjand|South Khorasan Province|Iran|||
12730590|9478337||Nehbandan|South Khorasan Province|Iran|||
12730899|9478387|||Helmand Province|Afghanistan|||
12739968|9487168|Carrera 56 No 18a 47|Bogotá|Cundinamarca|Colombia|||
13300328|10049683||||China|||
225004345|225050634|2 Kazinets Street|Minsk||Belarus|220099||
225004349|225050877|128A, Dunajska|Ljubljana||Slovenia|1000||
225004353|225051134|19, Vavilova st.|Moscow||Russia|117997||
225004934|225051134|37A, Leningradskiy av.|Moscow||Russia|125167||
225005348|225061987||Pyongyang|Pyongyang province|North Korea|||
225005349|225061987|||Beijing|China|||
225005350|225061987|||Moscow|Russia|||
225005351|225061987||Tehran|Tehran|Iran|||
225005352|225061987||Damascus|Damascus Governorate|Syria|||
225005353|225061987||Pyongyang|Pyongyang province|North Korea|||
506186|5528956|||Lattakia Governorate|Syria|||
12782510|9531438||Al Zahrani||Lebanon|||
225021819|225093268|6 Mulyavina boulevard|Minsk|Minsk region|Belarus|220005||
225021868|225093325|Garibaldi St., 36|Moscow||Russia|117418||
225021885|225093718||Sochi|Krasnodar territory|Russia|354340||
225021980|225093475|Nauchnyy Proyezd, 20|Moscow||Russia|117246||
225022105|225093582|Slovenčeva St. 25|Ljubljana||Slovenia|1000||
225022333|225093825|Zavodskaya St., 20|Omsk|Omsk Region|Russia|644065||
225024620|225053099|13/1, Al-Farabi ave.|Almaty|Almaty Region|Kazakhstan|050059||
225024622|225077299|13/1, Al-Farabi ave.|Almaty|Almaty Region|Kazakhstan|050059||
225026128|225100827|2765 Sand Hill Rd|Menlo Park|California|United States|94025||
387650|1392727|Clare Heights|Belfast|Northern Ireland|United Kingdom|||Website
11147080|7618398|Ferdowsi Avenue||Tehran|Iran|||
12733747|9475193||Puerto Asís|Putumayo|Colombia|||
12733874|9481588||||Colombia|||
12740191|9487361|Carrera 56 No 18a 47|Bogotá|Cundinamarca|Colombia|||
13287788|10033500|Kalikovil Road|Bandarikulam, Vavuniya||Sri Lanka|||
13287789|10033500||Valvettithurai, Jaffna||Sri Lanka|||
13287790|10033500||Wandarumullai||Sri Lanka|||
13289469|1869310||||United States|||
13289513|10033550|5th Part|Mullaitivu|Northern Province|Sri Lanka|||
13289514|10033550||Trincomalee|Eastern Province|Sri Lanka|||
13300209|10049576||||China|||
225004792|225060401|Sanayi Mahallesi Teknopark Bulvarı 1/3|Istanbul||Turkey|34906||
225004796|225060408|Vavilova, 3|Moscow|Moscow|Russia|119334||
225005071|225061230||Beirut|Beirut Governorate|Lebanon|||
11318298|7812662|||Coastal area|Syria|||
12278695|9044438|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
12278696|9044438|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
12278697|9044438|BANK EGHTESAD NOVIN, FARHANG-E-SARI, BETWEEN SAADI AND HAFEZ ST.|SARI|SARI|Iran|4818847395||
225016668|225082917|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016676|225082917||SAMARA|SAMARA|Russia|||
225016837|225081615|Vavilova Street|MOSCOW||Russia|117997||
225016845|225081615|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016853|225081615||MOSCOW|MOSCOW|Russia|||
225018488|225085474||Mashad|Razavi Khorasan|Iran|||
225018491|225085474||Mashad|Razavi Khorasan|Iran|||
225018507|225085542|Seoul Street|Tehran|Tehran Province|Iran|||
225018517|225086125|Shafagh Street|Tehran|Tehran Province|Iran|||
225018759|225085406|78 Maxim Gorkiy street|Samara city|Samara region|Russia|443099||
225018905|225085508|2 Kondratyevskiy prospekt|Saint Petersburg||Russia|195009||
225018953|225085576|Tatarskaya B. St., 9|Moscow||Russia|115184||
225018955|225085576|4/13 Proyektiruyemyy 4586 Proyezd|Moscow||Russia|109380||
225019022|225085657|26/5 Leninskaya Sloboda Street|Moscow||Russia|115280||
225019561|225087882||Tehran City|Tehran Province|Iran|||
225019786|225087814|Aleppo Street|Damascus|Damascus Governorate|Syria|||
225019788|225087495|Rukn Addin Saladin Street|Damascus|Damascus Governorate|Syria|||
225020119|225087448|134 V, Podgornaya St.|Cherkessk|Karachayevo-Circassian Republic|Russia|369005||
225020385|225087814||||Syria|||
225021116|225091558|10, Presnenskaya naberezhnaya|Moscow||Russia|123112||
225021163|225091171|19 Entuziastov Lane|Moscow||Russia|111024||
225021374|225091409|14 Entuziastov street|Moscow||Russia|111024||
225021540|225091422|32 Nizhegorodskaya street|Moscow||Russia|109029||
225021561|225091456|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021699|225093430|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021755|225093396|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021764|225093247|Kultury St., 10|Nizhny Novgorod|Nizhny Novgorod Region|Russia|603003||
225021837|225093294|19 Partsyezda St., 19B|Omsk|Omsk Region|Russia|644029||
225021871|225093328|Mira Ave., 5-5|Omsk|Omsk Region|Russia|644080||
225022060|225093545|Vavilova St., 19|Moscow||Russia|117997||
225022102|225093579|Shakhtyerov St., 16/8|Novomoskovsk|Tula Region|Russia|301650||
225022104|225093579|Kuybysheva St., 13|Novomoskovsk|Tula Region|Russia|||
225022156|225093647|Kislovskiy Lane, 11|Moscow||Russia|125009||
225024575|225097825|29, Novy Arbat st.|Moscow||Russia|121099||
225026122|225100816|De la entrada Principal del Colegio Americano, 2 cuadras al oeste y 3 cuadras al norte|Managua|Managua|Nicaragua|||
225026126|225100816|Lomas de Monserrat|Managua|Managua|Nicaragua|||
225026281|225101318||Gisenyi|Western Province|Rwanda|||
225026284|225101318||Goma|North Kivu|Democratic Republic of the Congo|||
225026287|225101318||Goma|North Kivu|Democratic Republic of the Congo|||
10710567|7079200||São Paulo|São Paulo|Brazil|||
13288128|9269485||Miami|Florida|United States|||
13288446|10033560||Jaffna District|Northern Province|Sri Lanka|||
13288447|10033560|Light House Avenue|Jaffna District|Northern Province|Sri Lanka|||
225001656|225007760|64 Rue de Miromesnil|Paris|Île-de-France|France|75008||
225001657|225007760|Hafenstrasse 54|Frankfurt am Main|Hesse|Germany|||
225001658|225007760|Building 2|Rome|Lazio|Italy|RM 00187||
225001659|225007760|17 Place Vendome|Paris |Île-de-France|France|75008||
225001660|225007760|Imam Khomeini Square|Tehran City|Tehran Province|Iran|1136953412||
225001758|225007760|No. 7, Afrigha Highway, Norouz Street|Tehran|Tehran Province|Iran|1519662840||
225004566|225008947||||Iran|||
225005332|225003616||||Iran|||
225005502|225062529|4, Romanov lane|Moscow|Moscow Area|Russia|125009||
11331753|1420977|4, Lugovaya st.||Moscow|Russia|143026||
11331754|1420977|67, Lenina st.|Tyumen|Tyumen Region|Russia|625000||
11331755|1420977|17P, Lenina st.|Nizhnevartovsk|Khanty-Mansi Autonomous Area|Russia|628616||
11331756|1420977|14, Kuzovatkina st.|Nizhnevartovsk|Khanty-Mansi Autonomous Area|Russia|628611||
11331757|1420977|4, Lenina St.|Nizhnevartovsk|Khanty-Mansi Autonomous Area|Russia|628606||
12772980|7249047|98a Kensington High Street|London|London|United Kingdom|W8 4SG||
12772981|7249047|4 Moorgate|London|London|United Kingdom|EC2R 6AL||
12772982|7249047|257 Des Voeux Road Central|||Hong Kong|||
12772983|7249047|20 West Nahid Street|Tehran|Tehran|Iran|||
13234267|9860437||||Iran|||
225005492|225062454||Tehran|Tehran Province|Iran|||
225019322|225086118|Mirzaye Shirazi Blv.|Shiraz||Iran|||
225019325|225086118|Mirzaie Shirazi|Shiraz|Fars|Iran|71365-1589||
225019516|225087353|2nd Floor, Sanam Bldg., 3rd Floor, Sanam Bldg|Tehran|Tehran Province|Iran|||
225019519|225087353||Tehran|Tehran Province|Iran|||
225019527|225087336|96/98 East Atefi St.|Tehran|Tehran Province|Iran|||
225019530|225087336||Dubai   |Emirate of Dubai|United Arab Emirates|||
225019618|225087339|Pasdaran Street|Tehran|Tehran Province|Iran|||
225019621|225087339|Pasdaran Street, Moghan Avenue, Department 145-42|Tehran|Tehran Province|Iran|||
225020428|225087471|Dimitrova St., 16|Novosibirsk|Novosibirsk Region|Russia|630099||
225020835|225091415|Moscow Avenue|Voronezh|Voronezh|Russia|394026||
225020918|225091534|Nayotkina St.||Moscow|Russia|117420||
225020926|225091297|Maxim Gorky street|Samara city|Samara region|Russia|443099||
225021734|225093369|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021761|225093406|37a Leningradskiy prospekt|Moscow||Russia|12567||
225021809|225093338|40 B.Ordynka|Moscow||Russia|119017||
225021836|225093287|Tsentralnaya St., 114|Borshchevoye Village|Tambov Region, Michurinsk Area|Russia|393758||
225021994|225093487|Krasnoselskaya Verkhn. St., 3|Moscow||Russia|107140||
225022051|225093538|Kutuzovskiy Prospekt, 32|Moscow||Russia|121170||
225022076|225093555|Bersenevskaya Embankment, 6/3|Moscow||Russia|119072||
225022094|225093573|Khlebozavodskiy Proyezd, 7/9|Moscow||Russia|115230||
225022133|225093606||||Bosnia and Herzegovina|||
225022226|225093738|Belevi Mahallesi Kozpınar mevki No:17|Selçuk|Izmir|Turkey|||
225022332|225093824|Zavodskaya St., 20|Omsk|Omsk Region|Russia|644065||
225024283|225077244|Schwarzenbergplatz|Vienna|Vienna|Austria|1010||
225026076|225100708|3, 5th Krivoluchenskaya St.|Tula|Tula region|Russia|300016||
225026093|225100708|3, Stolyarnyy per.|Moscow||Russia|123022||
225026127|225100826|2765 Sand Hill Rd|Menlo Park|California|United States|94025||
225026239|225101243|No. 80 Vozara Street|Tehran City|Tehran Province|Iran|||
225026242|225101243|84 Vozara Ave|Tehran City|Tehran Province|Iran|||
225026245|225101243||Bandarabbas City|Hormozgan Province|Iran|||
225026248|225101243||Bandar-e Emam Khomeyni District, Mahshahr County|Khuzestan Province|Iran|||
225026251|225101243||Asaluyeh County, Bushire City,|Bushehr Province|Iran|||
225026254|225101243|Taleghani Ave.|Bandar-e Anzali City|Gilan Province|Iran|||
225026257|225101243||Behshahr City|Mazandaran Province|Iran|||
225026260|225101243||Nowshahr City|Mazandaran Province|Iran|||
225026501|225077376|14-1 Novaya Bsamannaya Street|Moscow||Russia|107078||
225026504|225077376|17 Krasnoarmeysky Avenue|Tula|Tula Region|Russia|300041||
11330377|1661311||||Philippines|||
12278713|9044458|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
12278714|9044458|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
12278715|9044458|BANK EGHTESAD NOVIN,  VANAK SQ. BR, 2507 DAMAN AFSHAR ST|TEHRAN|TEHRAN|Iran|1969743113||
13245292|1928057||||Suriname|||
225021880|225093343|Likhoborskaya St., 8|Moscow||Russia|125438||
225021947|225093450|Dimitrova St., 16|Novosibirsk|Novosibirsk Region|Russia|630099||
225021958|225093457|7 Armii St., 22|Gatchina|Leningrad Region|Russia|188300||
225022159|225093650|Kislovskiy B. Lane, 13|Moscow||Russia|125009||
225022166|225093657|Kislovskiy B. Lane, 13|Moscow||Russia|125009||
225022231|225093743|Dumlupınar Bulv. (Eskişehir Yolu 9.km) TOBB İkiz Kuleleri C Blok No: 252 Kat: 5-6-7|Ankara||Turkey|06530||
225022238|225093750|114a Lva Tolstogo Street|Tula|Tula Region|Russia|300041||
225022348|225093836|4 Gagarina Street|Kaluga|Kaluga Region|Russia|248000||
225024717|225098287|Varšavska 9||Zagreb|Croatia|10000||
225025988|225100159|1013 Center Road|Wilmington|New Castle County, Delaware|United States|||
225025990|225100159|251 Little Falls Drive|Wilmington|New Castle County, Delaware|United States|19808||
225025992|225100159|152 West 57th Street|New York|New York|United States|10019||
225026461|225101938||Pyongyang|Pyongyang Province|North Korea|||
12730491|9478326||||Pakistan|||
13301538|1868113||||United States|||
13302022|2464138|||Pyongyang|North Korea|||
225001464|225004238||Khanty-Mansiysk|Tyumen Region|Russia|628012||
225004284|225007775|Al-Akkad Street|Damascus|Damascus|Syria|||
